"route","legacyStatus","nextStatus","titleMatch","legacyTitle","nextTitle","descriptionMatch","legacyDescription","nextDescription","canonicalMatch","legacyCanonical","nextCanonical","robotsMatch","legacyRobots","nextRobots","legacyJsonLdCount","nextJsonLdCount","legacySchemaTypes","legacyOpenGraphCount","nextOpenGraphCount","legacyTwitterCount","nextTwitterCount","legacyH1Count","nextH1Count","h1TextMatch","legacyWordCount","nextWordCount","wordCountDelta","legacyImagesMissingAlt","nextImagesMissingAlt"
"/services/lighting-services","200","200","true","Lighting Services Singapore | Luminous Engineering","Lighting Services Singapore | Luminous Engineering","true","LED downlights, ceiling lights, chandeliers, pendant lights, outdoor lighting, task lighting and smart lighting installation. Contact Luminous Engineering for Lighting Services Singapore.","LED downlights, ceiling lights, chandeliers, pendant lights, outdoor lighting, task lighting and smart lighting installation. Contact Luminous Engineering for Lighting Services Singapore.","true","https://luminousengineering.com.sg/services/lighting-services","https://luminousengineering.com.sg/services/lighting-services","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | BreadcrumbList | Country | FAQPage | ListItem | Organization | PostalAddress | Question | Service","0","7","0","4","1","1","true","2360","2360","0","0","0"
"/services/lightning-protection-services","200","200","true","Lightning Protection Services Singapore | Luminous Engineering","Lightning Protection Services Singapore | Luminous Engineering","true","Lightning risk assessment, air termination, down conductors, earth electrodes, surge protection devices and inspection services. Contact Luminous Engineering for Lightning Protection Services Singapore.","Lightning risk assessment, air termination, down conductors, earth electrodes, surge protection devices and inspection services. Contact Luminous Engineering for Lightning Protection Services Singapore.","true","https://luminousengineering.com.sg/services/lightning-protection-services","https://luminousengineering.com.sg/services/lightning-protection-services","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | BreadcrumbList | Country | FAQPage | ListItem | Organization | PostalAddress | Question | Service","0","7","0","4","1","1","true","2396","2396","0","0","0"
"/services/network-cabling-services","200","200","true","Network Cabling Services Singapore | Luminous Engineering","Network Cabling Services Singapore | Luminous Engineering","true","Cat5e, Cat6, Cat6a, LAN points, structured cabling, patch panels and network cable troubleshooting for homes and offices. Contact Luminous Engineering for Network Cabling Services Singapore.","Cat5e, Cat6, Cat6a, LAN points, structured cabling, patch panels and network cable troubleshooting for homes and offices. Contact Luminous Engineering for Network Cabling Services Singapore.","true","https://luminousengineering.com.sg/services/network-cabling-services","https://luminousengineering.com.sg/services/network-cabling-services","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | BreadcrumbList | Country | FAQPage | ListItem | Organization | PostalAddress | Question | Service","0","7","0","4","1","1","true","2409","2409","0","0","0"
"/services/office-painting","200","200","true","Office Painting Singapore | Luminous Engineering","Office Painting Singapore | Luminous Engineering","true","Office repainting for workspaces, meeting rooms, reception areas, corridors and commercial interiors with scheduling that reduces business disruption. Contact Luminous Engineering for Office Painting Singapore.","Office repainting for workspaces, meeting rooms, reception areas, corridors and commercial interiors with scheduling that reduces business disruption. Contact Luminous Engineering for Office Painting Singapore.","true","https://luminousengineering.com.sg/services/office-painting","https://luminousengineering.com.sg/services/office-painting","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | BreadcrumbList | Country | FAQPage | ListItem | Organization | PostalAddress | Question | Service","0","7","0","4","1","1","true","2404","2404","0","0","0"
"/services/painting","200","200","true","Painting Services Singapore | House, HDB & Commercial Painting","Painting Services Singapore | House, HDB & Commercial Painting","true","Explore Luminous Engineering painting services in Singapore, including HDB painting, office painting, landed property painting, commercial painting and house painting pages.","Explore Luminous Engineering painting services in Singapore, including HDB painting, office painting, landed property painting, commercial painting and house painting pages.","true","https://luminousengineering.com.sg/services/painting","https://luminousengineering.com.sg/services/painting","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | BreadcrumbList | Country | FAQPage | ListItem | Organization | PostalAddress | Question | Service","0","7","0","4","1","1","true","3191","3191","0","0","0"
"/services/painting-contractor","200","200","true","Painting Contractor Singapore | Luminous Engineering","Painting Contractor Singapore | Luminous Engineering","true","Reliable painting contractor support for residential, commercial and renovation projects, with coordinated manpower, surface preparation and tidy project handover. Contact Luminous Engineering for Painting Contractor Singapore.","Reliable painting contractor support for residential, commercial and renovation projects, with coordinated manpower, surface preparation and tidy project handover. Contact Luminous Engineering for Painting Contractor Singapore.","true","https://luminousengineering.com.sg/services/painting-contractor","https://luminousengineering.com.sg/services/painting-contractor","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | BreadcrumbList | Country | FAQPage | ListItem | Organization | PostalAddress | Question | Service","0","7","0","4","1","1","true","2408","2408","0","0","0"
"/services/parquet-floor-repair","200","200","true","Parquet Floor Repair Singapore | Parquet Restoration & Refinishing","Parquet Floor Repair Singapore | Parquet Restoration & Refinishing","true","Singapore's Trusted Parquet Floor Repair Services · Call Luminous Engineering's on +65 8183 6772 · Fully Insured Team · Consistent 5 STAR Google Rating.","Singapore's Trusted Parquet Floor Repair Services · Call Luminous Engineering's on +65 8183 6772 · Fully Insured Team · Consistent 5 STAR Google Rating.","true","https://luminousengineering.com.sg/services/parquet-floor-repair","https://luminousengineering.com.sg/services/parquet-floor-repair","false","","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","0","1","","0","7","0","4","1","1","true","3410","3410","0","3","0"
"/services/partition-ceiling","200","200","true","Partition & Ceiling Services Singapore | Luminous Engineering","Partition & Ceiling Services Singapore | Luminous Engineering","true","Professional partition and false ceiling services in Singapore. Expert installation of drywall partitions, L-box, and false ceilings for homes and offices.","Professional partition and false ceiling services in Singapore. Expert installation of drywall partitions, L-box, and false ceilings for homes and offices.","true","https://luminousengineering.com.sg/services/partition-ceiling/","https://luminousengineering.com.sg/services/partition-ceiling","false","","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","AdministrativeArea | Answer | Article | FAQPage | Offer | Organization | PostalAddress | Question | Service | WebPage","0","7","0","4","1","1","true","2340","2340","0","3","0"
"/services/plastering","200","200","true","Professional Plastering Services Singapore | Luminous Engineering","Professional Plastering Services Singapore | Luminous Engineering","true","Expert wall and ceiling plastering services in Singapore. Smooth finishes, crack repairs, and complete skimming for HDB, Condo, and Landed properties.","Expert wall and ceiling plastering services in Singapore. Smooth finishes, crack repairs, and complete skimming for HDB, Condo, and Landed properties.","true","https://luminousengineering.com.sg/services/plastering/","https://luminousengineering.com.sg/services/plastering","false","","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","AdministrativeArea | Answer | Article | FAQPage | Offer | Organization | PostalAddress | Question | Service | WebPage","0","7","0","4","1","1","true","2377","2377","0","3","0"
"/services/plumbing","200","200","true","Plumbing Services Singapore – Fast, Reliable & Trusted Team","Plumbing Services Singapore – Fast, Reliable & Trusted Team","true","Singapore's Top-notch Plumbing Service · Call Luminous Engineering's on +65 8183 6772 · Fully Insured Team · Consistent 5 STAR Google Rating.","Singapore's Top-notch Plumbing Service · Call Luminous Engineering's on +65 8183 6772 · Fully Insured Team · Consistent 5 STAR Google Rating.","true","https://luminousengineering.com.sg/services/plumbing","https://luminousengineering.com.sg/services/plumbing","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | Article | FAQPage | Organization | Place | PostalAddress | Question | Service","0","7","0","4","1","1","true","2745","2745","0","1","0"
"/services/pond-biological-filtration-system-installation","200","200","true","Pond Biological Filtration System Installation in Singapore - Luminous Engineering","Pond Biological Filtration System Installation in Singapore - Luminous Engineering","true","Transform your pond into a thriving ecosystem with our expert design and installation of biological filtration systems. Custom solutions for optimal water quality.","Transform your pond into a thriving ecosystem with our expert design and installation of biological filtration systems. Custom solutions for optimal water quality.","true","https://luminousengineering.com.sg/services/pond-biological-filtration-system-installation","https://luminousengineering.com.sg/services/pond-biological-filtration-system-installation","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","AdministrativeArea | Answer | Article | FAQPage | Offer | Organization | PostalAddress | Question | Service | WebPage","0","7","0","4","1","1","true","2419","2419","0","3","0"
"/services/power-socket-switch-services","200","200","true","Power Socket Switch Services Singapore | Luminous Engineering","Power Socket Switch Services Singapore | Luminous Engineering","true","Install, replace and repair power sockets, USB outlets, light switches, smart switches and dedicated appliance points. Contact Luminous Engineering for Power Socket Switch Services Singapore.","Install, replace and repair power sockets, USB outlets, light switches, smart switches and dedicated appliance points. Contact Luminous Engineering for Power Socket Switch Services Singapore.","true","https://luminousengineering.com.sg/services/power-socket-switch-services","https://luminousengineering.com.sg/services/power-socket-switch-services","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | BreadcrumbList | Country | FAQPage | ListItem | Organization | PostalAddress | Question | Service","0","7","0","4","1","1","true","2469","2469","0","0","0"
"/services/power-trip-services","200","200","true","Power Trip Repair Singapore | Luminous Engineering","Power Trip Repair Singapore | Luminous Engineering","true","Fast diagnosis and repair for recurring power trips, overloaded circuits, MCB/RCCB issues, earth leakage and appliance-triggered faults. Contact Luminous Engineering for Power Trip Repair Singapore.","Fast diagnosis and repair for recurring power trips, overloaded circuits, MCB/RCCB issues, earth leakage and appliance-triggered faults. Contact Luminous Engineering for Power Trip Repair Singapore.","true","https://luminousengineering.com.sg/services/power-trip-services","https://luminousengineering.com.sg/services/power-trip-services","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | BreadcrumbList | Country | FAQPage | ListItem | Organization | PostalAddress | Question | Service","0","7","0","4","1","1","true","2419","2419","0","0","0"
"/services/smart-home-electrical-services","200","200","true","Smart Home Electrical Services Singapore | Luminous Engineering","Smart Home Electrical Services Singapore | Luminous Engineering","true","Smart switch, smart socket, dimmer, lighting automation, hub wiring and renovation-ready smart home electrical planning. Contact Luminous Engineering for Smart Home Electrical Services Singapore.","Smart switch, smart socket, dimmer, lighting automation, hub wiring and renovation-ready smart home electrical planning. Contact Luminous Engineering for Smart Home Electrical Services Singapore.","true","https://luminousengineering.com.sg/services/smart-home-electrical-services","https://luminousengineering.com.sg/services/smart-home-electrical-services","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | BreadcrumbList | Country | FAQPage | ListItem | Organization | PostalAddress | Question | Service","0","7","0","4","1","1","true","2436","2436","0","0","0"
"/services/swimming-pool","200","200","true","Swimming Pool Contractor Singapore – #1 Rated & Expert","Swimming Pool Contractor Singapore – #1 Rated & Expert","true","Singapore’s top-rated swimming pool contractor · Fully insured team · Call +65 8183 6772 · Custom pools, maintenance & renovation · Consistent 5 STAR Google Rating.","Singapore’s top-rated swimming pool contractor · Fully insured team · Call +65 8183 6772 · Custom pools, maintenance & renovation · Consistent 5 STAR Google Rating.","true","https://luminousengineering.com.sg/services/swimming-pool","https://luminousengineering.com.sg/services/swimming-pool","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | Article | FAQPage | Organization | Place | PostalAddress | Question | Service","0","7","0","4","1","1","true","3732","3732","0","0","0"
"/services/swimming-pool-construction","200","200","true","Swimming Pool Renovation Singapore – Quality Guaranteed","Swimming Pool Renovation Singapore – Quality Guaranteed","true","Professional pool renovation in Singapore · Fully insured & certified · Call +65 8183 6772 · Resurfacing, equipment upgrades & custom designs · Consistent 5 STAR Google Rating.","Professional pool renovation in Singapore · Fully insured & certified · Call +65 8183 6772 · Resurfacing, equipment upgrades & custom designs · Consistent 5 STAR Google Rating.","true","https://luminousengineering.com.sg/services/swimming-pool-construction","https://luminousengineering.com.sg/services/swimming-pool-construction","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | Article | FAQPage | Organization | Place | PostalAddress | Question | Service","0","7","0","4","1","1","true","2963","2963","0","3","0"
"/services/swimming-pool-filter-repair","200","200","true","Swimming Pool Filter Repair, Replacement & Installation in Singapore - Luminous Engineering","Swimming Pool Filter Repair, Replacement & Installation in Singapore - Luminous Engineering","true","Professional Pool Filter Repair, Replacement & Installation Specialist in Singapore. Luminous Engineering offers reliable workmanship, honest advice, and tailored solutions.","Professional Pool Filter Repair, Replacement & Installation Specialist in Singapore. Luminous Engineering offers reliable workmanship, honest advice, and tailored solutions.","true","https://luminousengineering.com.sg/services/swimming-pool-filter-repair","https://luminousengineering.com.sg/services/swimming-pool-filter-repair","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | Article | FAQPage | Organization | Place | PostalAddress | Question | Service","0","7","0","4","1","1","true","2983","2983","0","3","0"
"/services/swimming-pool-maintenance","200","200","true","Pool Maintenance Singapore – #1 Trusted Service Team","Pool Maintenance Singapore – #1 Trusted Service Team","true","Singapore’s top-rated pool maintenance service · Fully insured professionals · Call +65 8183 6772 · Cleaning, chemical balancing & inspections · Consistent 5 STAR Google Rating.","Singapore’s top-rated pool maintenance service · Fully insured professionals · Call +65 8183 6772 · Cleaning, chemical balancing & inspections · Consistent 5 STAR Google Rating.","true","https://luminousengineering.com.sg/services/swimming-pool-maintenance","https://luminousengineering.com.sg/services/swimming-pool-maintenance","false","","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | Article | FAQPage | Organization | Place | PostalAddress | Question | Service","0","7","0","4","2","1","false","3073","3073","0","3","0"
"/services/swimming-pool-pump-repair","200","200","true","Swimming Pool Pump Repair, Replacement & Installation in Singapore - Luminous Engineering","Swimming Pool Pump Repair, Replacement & Installation in Singapore - Luminous Engineering","true","Professional Pool Pump Repair, Replacement & Installation Specialist in Singapore. Luminous Engineering offers reliable workmanship, honest advice, and tailored solutions.","Professional Pool Pump Repair, Replacement & Installation Specialist in Singapore. Luminous Engineering offers reliable workmanship, honest advice, and tailored solutions.","false","https://poolexpertssg.com/pool-pump-repair-singapore/ ","https://luminousengineering.com.sg/services/swimming-pool-pump-repair","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | Article | FAQPage | Organization | Place | PostalAddress | Question | Service","0","7","0","4","1","1","true","2944","2944","0","3","0"
"/services/swimming-pool-repair","200","200","true","Swimming Pool Repair Singapore – Quick Fix","Swimming Pool Repair Singapore – Quick Fix","true","Singapore’s trusted pool repair experts · Fully insured team · Call +65 8183 6772 · Quick, reliable service for all pool types · Consistent 5 STAR Google Rating.","Singapore’s trusted pool repair experts · Fully insured team · Call +65 8183 6772 · Quick, reliable service for all pool types · Consistent 5 STAR Google Rating.","true","https://luminousengineering.com.sg/services/swimming-pool-repair","https://luminousengineering.com.sg/services/swimming-pool-repair","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | Article | FAQPage | Organization | Place | PostalAddress | Question | Service","0","7","0","4","1","1","true","3099","3099","0","3","0"
"/services/telecom-wiring-services","200","200","true","Telecom Wiring Services Singapore | Luminous Engineering","Telecom Wiring Services Singapore | Luminous Engineering","true","Telephone points, data cabling, CAT6 structured wiring, TV points, fibre-ready pathways and telecom fault repair. Contact Luminous Engineering for Telecom Wiring Services Singapore.","Telephone points, data cabling, CAT6 structured wiring, TV points, fibre-ready pathways and telecom fault repair. Contact Luminous Engineering for Telecom Wiring Services Singapore.","true","https://luminousengineering.com.sg/services/telecom-wiring-services","https://luminousengineering.com.sg/services/telecom-wiring-services","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | BreadcrumbList | Country | FAQPage | ListItem | Organization | PostalAddress | Question | Service","0","7","0","4","1","1","true","2417","2417","0","0","0"
"/services/three-phase-power-services","200","200","true","3-Phase Power Services Singapore | Luminous Engineering","3-Phase Power Services Singapore | Luminous Engineering","true","3-phase supply planning, DB installation, motor connection, load balancing and commercial power upgrades for high-load properties. Contact Luminous Engineering for 3-Phase Power Services Singapore.","3-phase supply planning, DB installation, motor connection, load balancing and commercial power upgrades for high-load properties. Contact Luminous Engineering for 3-Phase Power Services Singapore.","true","https://luminousengineering.com.sg/services/three-phase-power-services","https://luminousengineering.com.sg/services/three-phase-power-services","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | BreadcrumbList | Country | FAQPage | ListItem | Organization | PostalAddress | Question | Service","0","7","0","4","1","1","true","2444","2444","0","0","0"
"/services/tile-installation","200","200","true","Tile, Parquet & Flooring Solutions","Tile, Parquet & Flooring Solutions","true","Singapore's Top-notch Tiling Contractor Service · Call Luminous Engineering's on +65 8183 6772 · Fully Insured Team · Consistent 5 STAR Google Rating.","Singapore's Top-notch Tiling Contractor Service · Call Luminous Engineering's on +65 8183 6772 · Fully Insured Team · Consistent 5 STAR Google Rating.","true","https://luminousengineering.com.sg/services/tile-installation","https://luminousengineering.com.sg/services/tile-installation","false","","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | Article | FAQPage | Organization | Place | PostalAddress | Question | Service","0","7","0","4","1","1","true","3096","3096","0","3","0"
"/services/water-feature-system-installation","200","200","true","Water Feature System Installation Singapore - Luminous Engineering","Water Feature System Installation Singapore - Luminous Engineering","true","Transform your space with elegant water features. Custom designs, quality components, and smart technology integration by Luminous Engineering.","Transform your space with elegant water features. Custom designs, quality components, and smart technology integration by Luminous Engineering.","false","https://luminousengineeringsg.com/services/water-feature-system-installation/","https://luminousengineering.com.sg/services/water-feature-system-installation","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","AdministrativeArea | Answer | Article | FAQPage | Offer | Organization | PostalAddress | Question | Service | WebPage","0","7","0","4","1","1","true","2389","2389","0","3","0"
"/services/water-heater-installation","200","200","true","Water Heater Installation Singapore | Luminous Engineering","Water Heater Installation Singapore | Luminous Engineering","true","Supply, replacement, wiring and installation for instant, storage and heat pump water heaters with safe dedicated circuits. Contact Luminous Engineering for Water Heater Installation Singapore.","Supply, replacement, wiring and installation for instant, storage and heat pump water heaters with safe dedicated circuits. Contact Luminous Engineering for Water Heater Installation Singapore.","true","https://luminousengineering.com.sg/services/water-heater-installation","https://luminousengineering.com.sg/services/water-heater-installation","false","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | BreadcrumbList | Country | FAQPage | ListItem | Organization | PostalAddress | Question | Service","0","7","0","4","1","1","true","2409","2409","0","0","0"
"/services/waterproofing","200","200","true","Waterproofing services Singapore – Quality Guaranteed","Waterproofing services Singapore – Quality Guaranteed","true","Singapore’s top-rated waterproofing experts · Fully insured professionals · Call +65 8183 6772 · Residential & commercial waterproofing solutions · Consistent 5 STAR Google Rating.","Singapore’s top-rated waterproofing experts · Fully insured professionals · Call +65 8183 6772 · Residential & commercial waterproofing solutions · Consistent 5 STAR Google Rating.","true","https://luminousengineering.com.sg/services/waterproofing","https://luminousengineering.com.sg/services/waterproofing","false","","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","1","1","Answer | Article | FAQPage | Organization | Place | PostalAddress | Question | Service","0","7","0","4","1","1","true","2889","2889","0","0","0"
